band,frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm,s11_real,s11_imag,phase_deg
15m,21434660,21.434660,1.90854310,10.10659938,26.19855023,0.19629828,-0.3123522173,0.0033808056,179.37987209
15m,21438315,21.438315,1.91312744,10.07656183,26.13634534,0.28012168,-0.3134153722,0.0048323324,179.11666645
15m,21441970,21.441970,1.91816666,10.04377144,26.06849804,0.36821860,-0.3145738311,0.0063633508,178.84115146
15m,21445625,21.445625,1.92200914,10.01892686,26.01714727,0.43523060,-0.3154495485,0.0075315100,178.63229550
15m,21449280,21.449280,1.92614721,9.99232299,25.96233024,0.51527018,-0.3163814048,0.0089293217,178.38335421
12m,24892290,24.892290,1.63332334,12.37757389,41.30214636,-20.77209292,-0.0413630233,-0.2369198354,-99.90326043
12m,24895945,24.895945,1.63710640,12.33831367,41.24424019,-20.84807014,-0.0415826763,-0.2379875009,-99.91102912
12m,24899600,24.899600,1.64074537,12.30082104,41.19155796,-20.92290893,-0.0417524882,-0.2390187527,-99.90861579
12m,24903255,24.903255,1.64466182,12.26076391,41.13975655,-21.00655668,-0.0418674308,-0.2401372141,-99.88999189
12m,24906910,24.906910,1.64911549,12.21557842,41.05850624,-21.08493493,-0.0423094118,-0.2413506111,-99.94307225
12m,24910565,24.910565,1.65223351,12.18417302,41.01118130,-21.14635890,-0.0424863531,-0.2422206839,-99.94867523
12m,24914220,24.914220,1.65631750,12.14331993,40.94611743,-21.22411003,-0.0427616598,-0.2433494561,-99.96633475
12m,24917875,24.917875,1.66029742,12.10381182,40.88035372,-21.29763727,-0.0430637819,-0.2444400045,-99.99145540
12m,24921530,24.921530,1.66469826,12.06046996,40.81282925,-21.38218642,-0.0433258042,-0.2456545735,-100.00232423
12m,24925185,24.925185,1.66900879,12.01836361,40.73107114,-21.45280926,-0.0438036671,-0.2468010208,-100.06437845
12m,24928840,24.928840,1.67276886,11.98191038,40.66446249,-21.51737507,-0.0441554990,-0.2478091734,-100.10312886
12m,24932495,24.932495,1.67692743,11.94188974,40.59001674,-21.58763095,-0.0445570830,-0.2489182984,-100.14862423
12m,24936150,24.936150,1.68139250,11.89926080,40.50802324,-21.66083691,-0.0450193931,-0.2500993153,-100.20431020
12m,24939805,24.939805,1.68615499,11.85417682,40.42038114,-21.73799468,-0.0455174396,-0.2513532044,-100.26442989
12m,24943460,24.943460,1.69007351,11.81737579,40.34705566,-21.79994392,-0.0459464513,-0.2523776100,-100.31794645
12m,24947115,24.947115,1.69430251,11.77795239,40.26099006,-21.86083817,-0.0465112006,-0.2534606808,-100.39835123
12m,24950770,24.950770,1.69905089,11.73404562,40.16903026,-21.93199420,-0.0470810220,-0.2546836185,-100.47350730
12m,24954425,24.954425,1.70379466,11.69055473,40.08061092,-22.00493537,-0.0476032245,-0.2559090242,-100.53750514
12m,24958080,24.958080,1.70876947,11.64534083,39.96795294,-22.06487718,-0.0484441799,-0.2571336937,-100.66950335
12m,24961735,24.961735,1.71284231,11.60862167,39.89413542,-22.12771110,-0.0488673829,-0.2581818527,-100.71787238
12m,24965390,24.965390,1.71754858,11.56652011,39.79607628,-22.18943174,-0.0495460482,-0.2593524279,-100.81533123
12m,24969045,24.969045,1.72234837,11.52394009,39.69718355,-22.25234926,-0.0502258561,-0.2605432147,-100.91126793
12m,24972700,24.972700,1.72739134,11.47958659,39.59676134,-22.32028135,-0.0508929162,-0.2617976946,-101.00096994
12m,24976355,24.976355,1.73275543,11.43283443,39.47043624,-22.37555148,-0.0518973499,-0.2630677159,-101.15986782
12m,24980010,24.980010,1.73684071,11.39751814,39.39013026,-22.42980028,-0.0524297011,-0.2640759997,-101.22948636
12m,24983665,24.983665,1.74176044,11.35531675,39.28277236,-22.48548684,-0.0532341766,-0.2652525520,-101.34807426
12m,24987320,24.987320,1.74682376,11.31225339,39.17235538,-22.54177976,-0.0540665894,-0.2664563117,-101.47014784
10m,28002695,28.002695,2.42302583,7.62394787,115.40727384,-23.33177140,0.4072260516,-0.0836146194,-11.60312083
10m,28006350,28.006350,2.41556253,7.65066364,114.79994168,-23.71818184,0.4055173488,-0.0855585717,-11.91388782
10m,28010005,28.010005,2.40951068,7.67247369,114.19592931,-24.22388448,0.4039447687,-0.0879362426,-12.28131835
10m,28013660,28.013660,2.40407437,7.69217857,113.64030722,-24.68526008,0.4025002857,-0.0901332691,-12.62220482
10m,28017315,28.017315,2.39687098,7.71845513,113.03968805,-25.04344592,0.4007901629,-0.0920406518,-12.93360719
10m,28020970,28.020970,2.38990950,7.74403161,112.42929756,-25.42856252,0.3990752216,-0.0940757211,-13.26441553
10m,28024625,28.024625,2.38311882,7.76915522,111.85637025,-25.75561766,0.3974261723,-0.0958853896,-13.56429492
10m,28028280,28.028280,2.37678250,7.79275502,111.22527938,-26.20459570,0.3957134990,-0.0982171252,-13.93927776
10m,28031935,28.031935,2.37027598,7.81714840,110.63430059,-26.56177726,0.3940364897,-0.1001994451,-14.26733625
10m,28035590,28.035590,2.36317721,7.84394871,110.05276906,-26.84379742,0.3923003297,-0.1019224280,-14.56386552
10m,28039245,28.039245,2.35616155,7.87062862,109.44443685,-27.16375316,0.3905121884,-0.1038353974,-14.89015313
10m,28042900,28.042900,2.34962531,7.89566032,108.88604182,-27.44072897,0.3888473715,-0.1055503268,-15.18666620
10m,28046555,28.046555,2.34344718,7.91947740,108.26840285,-27.82160158,0.3871012706,-0.1077399149,-15.55320811
10m,28050210,28.050210,2.33646833,7.94656670,107.67759322,-28.09059054,0.3853038074,-0.1095094027,-15.86598364
10m,28053865,28.053865,2.32943341,7.97407489,107.10519087,-28.32229305,0.3835190734,-0.1111367063,-16.16060680
10m,28057520,28.057520,2.32205123,8.00316080,106.51939628,-28.53842510,0.3816581953,-0.1127432235,-16.45733274
10m,28061175,28.061175,2.31569143,8.02840124,105.95515092,-28.79657288,0.3799308570,-0.1144935974,-16.77037871
10m,28064830,28.064830,2.30931950,8.05386124,105.35512618,-29.09150620,0.3781200744,-0.1164520551,-17.11759673
10m,28068485,28.068485,2.30218876,8.08255905,104.80087050,-29.26534822,0.3763001438,-0.1179114395,-17.39807595
10m,28072140,28.072140,2.29519613,8.11091462,104.23012114,-29.46396217,0.3744482864,-0.1195047497,-17.70042466
10m,28075795,28.075795,2.28788197,8.14080312,103.67462564,-29.61538487,0.3725763824,-0.1209138583,-17.98003073
10m,28079450,28.079450,2.28121359,8.16825929,103.08155892,-29.85134460,0.3706839026,-0.1227184503,-18.31761919
10m,28083105,28.083105,2.27506528,8.19375083,102.52667571,-30.07147544,0.3689077230,-0.1244233235,-18.63796067
10m,28086760,28.086760,2.26772020,8.22442905,101.99137352,-30.18143665,0.3670269231,-0.1256915861,-18.90421737
10m,28090415,28.090415,2.26089093,8.25317505,101.44630622,-30.33317499,0.3651669789,-0.1271506820,-19.19805290
10m,28094070,28.094070,2.25402428,8.28229686,100.92456319,-30.45188407,0.3633363479,-0.1284589289,-19.47123901
10m,28097725,28.097725,2.24748757,8.31022542,100.34586151,-30.64984022,0.3614067680,-0.1301850302,-19.80990595
10m,28101380,28.101380,2.24081111,8.33896090,99.81398000,-30.78258165,0.3595447720,-0.1315956318,-20.10294131
10m,28105035,28.105035,2.23383622,8.36921013,99.31443419,-30.85788547,0.3577047614,-0.1327391623,-20.35917554
10m,28108690,28.108690,2.22606823,8.40317819,98.78067753,-30.91487392,0.3556884715,-0.1338803533,-20.62622642
10m,28112345,28.112345,2.21995385,8.43012490,98.29646975,-31.02282776,0.3539479050,-0.1351506405,-20.89873961
10m,28116000,28.116000,2.21314454,8.46035428,97.72728769,-31.16875016,0.3519267019,-0.1367359750,-21.23290965
10m,28119655,28.119655,2.20604452,8.49212420,97.20866636,-31.24166957,0.3499697548,-0.1379540392,-21.51378669
10m,28123310,28.123310,2.19892328,8.52424864,96.72896704,-31.27215803,0.3480838587,-0.1389420576,-21.76003586
10m,28126965,28.126965,2.19203646,8.55556607,96.24806774,-31.31574900,0.3462071004,-0.1399951101,-22.01683755
10m,28130620,28.130620,2.18476774,8.58889092,95.77877063,-31.32271341,0.3443006326,-0.1408866551,-22.25421192
10m,28134275,28.134275,2.17816994,8.61938356,95.26075907,-31.41352194,0.3423394427,-0.1422230923,-22.56018047
10m,28137930,28.137930,2.17178533,8.64911460,94.76451558,-31.49309498,0.3404378982,-0.1434857972,-22.85416876
10m,28141585,28.141585,2.16478501,8.68196882,94.33098718,-31.47604305,0.3386040291,-0.1442387977,-23.07307095
10m,28145240,28.145240,2.15795340,8.71429269,93.86884395,-31.49317964,0.3367062457,-0.1451963384,-23.32694020
10m,28148895,28.148895,2.15122774,8.74637090,93.43309647,-31.49083281,0.3348716864,-0.1460293686,-23.56084083
10m,28152550,28.152550,2.14432811,8.77954583,92.92011993,-31.54459399,0.3328106150,-0.1472586105,-23.86793790
10m,28156205,28.156205,2.13796092,8.81040368,92.47511060,-31.56670177,0.3309649962,-0.1482310022,-24.12642237
10m,28159860,28.159860,2.13129343,8.84297002,92.08734664,-31.52049150,0.3292183822,-0.1488054129,-24.32278113
10m,28163515,28.163515,2.12433722,8.87722629,91.65586710,-31.49415836,0.3273146876,-0.1495572205,-24.55669476
10m,28167170,28.167170,2.11788151,8.90927665,91.25632847,-31.46763182,0.3255381906,-0.1502496640,-24.77532461
10m,28170825,28.170825,2.11118644,8.94278207,90.76403022,-31.50361910,0.3234772126,-0.1514088235,-25.08271616
10m,28174480,28.174480,2.10452420,8.97639630,90.36969897,-31.45810524,0.3216648001,-0.1520209864,-25.29573869
10m,28178135,28.178135,2.09799471,9.00960848,89.99602680,-31.40199340,0.3199115259,-0.1525481420,-25.49389672
10m,28181790,28.181790,2.09104111,9.04527335,89.61193718,-31.33004603,0.3180701638,-0.1530305616,-25.69323210
10m,28185445,28.185445,2.08456728,9.07875496,89.21349587,-31.29513325,0.3162329026,-0.1537105458,-25.92288172
10m,28189100,28.189100,2.07837421,9.11103840,88.76565242,-31.31341463,0.3142782115,-0.1547377921,-26.21375684
10m,28192755,28.192755,2.07195409,9.14477069,88.42423888,-31.23361952,0.3125810570,-0.1551070961,-26.39125097
10m,28196410,28.196410,2.06543745,9.17929001,88.06858420,-31.15913480,0.3108226717,-0.1555326246,-26.58293469
10m,28200065,28.200065,2.05902347,9.21354448,87.73997475,-31.06849269,0.3091429902,-0.1558290249,-26.75120155
10m,28203720,28.203720,2.05240524,9.24918377,87.32506460,-31.03284860,0.3071812606,-0.1565638371,-27.00698399
10m,28207375,28.207375,2.04634111,9.28210488,86.94149048,-31.00145500,0.3053613695,-0.1572555415,-27.24764232
10m,28211030,28.211030,2.04011486,9.31617380,86.64832030,-30.89188678,0.3037763374,-0.1573942695,-27.38982615
10m,28214685,28.214685,2.03372079,9.35144716,86.30476267,-30.81105931,0.3020145382,-0.1577763758,-27.58316000
10m,28218340,28.218340,2.02764366,9.38524426,86.01318116,-30.70749053,0.3004349577,-0.1579397432,-27.73106710
10m,28221995,28.221995,2.02092615,9.42291559,85.61510372,-30.64895888,0.2984511855,-0.1585497498,-27.97910869
10m,28225650,28.225650,2.01517008,9.45546009,85.27374574,-30.59801627,0.2967394635,-0.1590728284,-28.19437952
10m,28229305,28.229305,2.00927919,9.48902328,85.02504813,-30.47136157,0.2952862055,-0.1590341135,-28.30584714
10m,28232960,28.232960,2.00315884,9.52417196,84.72369123,-30.37102073,0.2936370984,-0.1592367470,-28.47057709
10m,28236615,28.236615,1.99740976,9.55745005,84.44242429,-30.27509441,0.2920858864,-0.1594152050,-28.62491522
10m,28240270,28.240270,1.99068854,9.59668097,84.06420800,-30.19813192,0.2901073816,-0.1599042075,-28.86310230
10m,28243925,28.243925,1.98532972,9.62821445,83.80029645,-30.10912487,0.2886398193,-0.1600776163,-29.01244260
10m,28247580,28.247580,1.97983308,9.66079676,83.56348939,-29.99330459,0.2872357849,-0.1600598659,-29.12839165
10m,28251235,28.251235,1.97391901,9.69612588,83.30604893,-29.87039947,0.2857103281,-0.1600536360,-29.25735220
10m,28254890,28.254890,1.96832713,9.72979323,83.05268741,-29.76107789,0.2842296368,-0.1601027228,-29.39197481
10m,28258545,28.258545,1.96209845,9.76759945,82.70775821,-29.68333259,0.2823678687,-0.1605159601,-29.61667019
10m,28262200,28.262200,1.95690422,9.79937572,82.48443603,-29.57276547,0.2810181900,-0.1604888927,-29.73059600
10m,28265855,28.265855,1.95146955,9.83286826,82.26626784,-29.44605273,0.2796518175,-0.1603690111,-29.83252786
10m,28269510,28.269510,1.94599172,9.86688371,82.05495678,-29.31218754,0.2782981376,-0.1601958825,-29.92588659
10m,28273165,28.273165,1.94026003,9.90275528,81.79077936,-29.20213506,0.2767321978,-0.1602613183,-30.07601634
10m,28276820,28.276820,1.93485342,9.93685788,81.50076950,-29.12643617,0.2751104833,-0.1605576022,-30.26832097
10m,28280475,28.280475,1.92984498,9.96868184,81.33027910,-28.98790333,0.2739346013,-0.1602609370,-30.32906699
10m,28284130,28.284130,1.92455199,10.00256019,81.11367435,-28.86667841,0.2725638752,-0.1601561758,-30.43812664
10m,28287785,28.287785,1.91998235,10.03201461,80.95818797,-28.74007535,0.2714847331,-0.1598799127,-30.49423122
10m,28291440,28.291440,1.91378247,10.07228609,80.67113270,-28.62087036,0.2697529411,-0.1599458578,-30.66516937
10m,28295095,28.295095,1.90901045,10.10352809,80.44972301,-28.52920492,0.2684123819,-0.1599973736,-30.79865829
10m,28298750,28.298750,1.90458412,10.13269999,80.31284030,-28.39691079,0.2674041350,-0.1596424372,-30.83754405
10m,28302405,28.302405,1.89961979,10.16564107,80.12638255,-28.27113328,0.2661549129,-0.1594344810,-30.92282670
10m,28306060,28.306060,1.89530739,10.19445021,79.99025398,-28.14398202,0.2651579319,-0.1590994811,-30.96450676
10m,28309715,28.309715,1.88929054,10.23495084,79.72965880,-28.01514440,0.2635119841,-0.1590447266,-31.11341085
10m,28313370,28.313370,1.88490925,10.26466843,79.55834257,-27.90851811,0.2623747318,-0.1588938833,-31.19905694
10m,28317025,28.317025,1.88090000,10.29203145,79.43193881,-27.79000744,0.2614402629,-0.1585743115,-31.23854063
10m,28320680,28.320680,1.87652785,10.32205728,79.29899353,-27.65729963,0.2604367661,-0.1581939766,-31.27524833
10m,28324335,28.324335,1.87245934,10.35017389,79.16801109,-27.53872891,0.2594747868,-0.1578806000,-31.31893218
10m,28327990,28.327990,1.86676553,10.38981084,78.92901575,-27.41107198,0.2579222656,-0.1577701192,-31.45397510
10m,28331645,28.331645,1.86319364,10.41484979,78.81680917,-27.30493081,0.2570831033,-0.1574739709,-31.48918242
10m,28335300,28.335300,1.85928424,10.44240967,78.70090503,-27.18391684,0.2561883145,-0.1571062379,-31.51850511
10m,28338955,28.338955,1.85564776,10.46819237,78.61845333,-27.05370018,0.2554479721,-0.1566096218,-31.51156015
10m,28342610,28.342610,1.85115271,10.50025987,78.46619362,-26.92747996,0.2543456504,-0.1562947573,-31.57061954
10m,28346265,28.346265,1.84655776,10.53326809,78.28551172,-26.81573146,0.2531229627,-0.1561209352,-31.66541508
10m,28349920,28.349920,1.84356779,10.55487196,78.22079248,-26.70628726,0.2525224038,-0.1556873188,-31.65502526
10m,28353575,28.353575,1.83991515,10.58139900,78.12048895,-26.58721558,0.2517086988,-0.1552833767,-31.67114157
10m,28357230,28.357230,1.83681418,10.60403714,78.05861316,-26.46976121,0.2511041849,-0.1547970333,-31.65239430
10m,28360885,28.360885,1.83202423,10.63921985,77.90246414,-26.33053359,0.2499417432,-0.1544101145,-31.70712617
10m,28364540,28.364540,1.82843227,10.66577552,77.77369345,-26.23424163,0.2490240465,-0.1541888952,-31.76466155
10m,28368195,28.368195,1.82608886,10.68318093,77.73900750,-26.13674314,0.2486110187,-0.1537420807,-31.73281779
10m,28371850,28.371850,1.82284334,10.70739240,77.66354473,-26.02082524,0.2479348252,-0.1532885251,-31.72690066
10m,28375505,28.375505,1.82009120,10.72802000,77.62139358,-25.90693067,0.2474438910,-0.1527676386,-31.69047461
10m,28379160,28.379160,1.81573500,10.76085368,77.47388611,-25.78375820,0.2463585310,-0.1524367853,-31.74756153
10m,28382815,28.382815,1.81294836,10.78197601,77.40250646,-25.68857410,0.2457507995,-0.1520816742,-31.75108992
10m,28386470,28.386470,1.81094307,10.79723368,77.38764839,-25.59394879,0.2454528823,-0.1515990014,-31.70071164
10m,28390125,28.390125,1.80862793,10.81490945,77.35199292,-25.49773214,0.2450380803,-0.1511544214,-31.66881489
10m,28393780,28.393780,1.80609502,10.83432268,77.31631581,-25.38987305,0.2445969116,-0.1506451737,-31.62856507
10m,28397435,28.397435,1.80217382,10.86453174,77.18768682,-25.27565186,0.2436312587,-0.1503110361,-31.67297606
10m,28401090,28.401090,1.80021435,10.87969882,77.16345055,-25.18954979,0.2433024549,-0.1498926807,-31.63620495
10m,28404745,28.404745,1.79872696,10.89124378,77.16435785,-25.11003413,0.2431273129,-0.1494530333,-31.57949975
10m,28408400,28.408400,1.79694589,10.90510461,77.15904246,-25.01925047,0.2428929574,-0.1489650312,-31.52058037
10m,28412055,28.412055,1.79424192,10.92622399,77.11502976,-24.90746202,0.2423984397,-0.1484476865,-31.48379812
10m,28415710,28.415710,1.79112694,10.95066831,77.01522947,-24.81465101,0.2416383408,-0.1481592403,-31.51431826
10m,28419365,28.419365,1.79034778,10.95680199,77.04539260,-24.75071180,0.2416617296,-0.1477378407,-31.43917503
10m,28423020,28.423020,1.78871940,10.96964588,77.03623595,-24.67021655,0.2414309145,-0.1473127999,-31.39009890
10m,28426675,28.426675,1.78798905,10.97541763,77.06921881,-24.60638477,0.2414711103,-0.1468857202,-31.31194901
10m,28430330,28.430330,1.78496435,10.99939415,77.01792696,-24.48182201,0.2409096725,-0.1463093811,-31.27116764
10m,28433985,28.433985,1.78286795,11.01608167,76.96367015,-24.40941844,0.2404477168,-0.1460278321,-31.27099462
10m,28437640,28.437640,1.78278507,11.01674264,77.01972696,-24.36264169,0.2406554940,-0.1456438190,-31.18217175
10m,28441295,28.441295,1.78166980,11.02564488,77.03016829,-24.29424319,0.2405624088,-0.1452407863,-31.12169492
10m,28444950,28.444950,1.78138894,11.02788923,77.08100004,-24.24025435,0.2407259039,-0.1448288667,-31.03254229
10m,28448605,28.448605,1.77849009,11.05111529,77.02042091,-24.12859847,0.2401438182,-0.1443410798,-31.00843409
10m,28452260,28.452260,1.77748136,11.05922338,77.02170967,-24.07250967,0.2400280827,-0.1440260203,-30.96536611
10m,28455915,28.455915,1.77809812,11.05426427,77.09043276,-24.05328807,0.2403685587,-0.1437687597,-30.88440311
10m,28459570,28.459570,1.77765300,11.05784280,77.13149668,-23.99707581,0.2404744171,-0.1433664628,-30.80262623
10m,28463225,28.463225,1.77779404,11.05670863,77.18963373,-23.95960284,0.2407162686,-0.1430315987,-30.71842827
10m,28466880,28.466880,1.77540735,11.07593639,77.14211361,-23.86517959,0.2402469823,-0.1426092559,-30.69312932
10m,28470535,28.470535,1.77563799,11.07407498,77.18940748,-23.84084438,0.2404576141,-0.1423713828,-30.62914528
10m,28474190,28.474190,1.77628271,11.06887552,77.25878338,-23.82193567,0.2408027792,-0.1421162993,-30.54813359
10m,28477845,28.477845,1.77686453,11.06418799,77.33196136,-23.79638597,0.2411545563,-0.1418165469,-30.45864730
10m,28481500,28.481500,1.77700783,11.06303414,77.38634547,-23.76120036,0.2413810816,-0.1415041467,-30.37999021
10m,28485155,28.485155,1.77759243,11.05832993,77.42994580,-23.75904160,0.2416185681,-0.1413986004,-30.33677393
10m,28488810,28.488810,1.77592228,11.07178157,77.42839140,-23.66713424,0.2414131500,-0.1408914969,-30.26832824
10m,28492465,28.492465,1.77618582,11.06965658,77.46422353,-23.65313562,0.2415822931,-0.1407371918,-30.22354571
10m,28496120,28.496120,1.77805509,11.05461015,77.56474758,-23.67694915,0.2421909425,-0.1406548977,-30.14632126
10m,28499775,28.499775,1.77913886,11.04590763,77.63992746,-23.67709235,0.2426078922,-0.1404955584,-30.07536703
10m,28503430,28.503430,1.78040378,11.03577012,77.73104065,-23.67442204,0.2431065774,-0.1402870770,-29.98752422
10m,28507085,28.507085,1.77935217,11.04419658,77.73373281,-23.61308760,0.2429913718,-0.1399419766,-29.93821482
10m,28510740,28.510740,1.78075435,11.03296424,77.80609960,-23.63317899,0.2434342177,-0.1398998530,-29.88566534
10m,28514395,28.514395,1.78278034,11.01678035,77.90535431,-23.66647983,0.2440529145,-0.1398737883,-29.81827018
10m,28518050,28.518050,1.78488869,10.99999544,78.01080770,-23.69930905,0.2447037750,-0.1398319328,-29.74509385
10m,28521705,28.521705,1.78620750,10.98952551,78.09860982,-23.70190978,0.2451926791,-0.1396609616,-29.66569995
10m,28525360,28.525360,1.78586016,10.99228077,78.11050453,-23.67248355,0.2451961311,-0.1394739817,-29.63235282
10m,28529015,28.529015,1.78841099,10.97208232,78.22071677,-23.72628273,0.2459152411,-0.1395377334,-29.57153272
10m,28532670,28.532670,1.79044412,10.95604317,78.31431343,-23.76439424,0.2465090044,-0.1395499582,-29.51441343
10m,28536325,28.536325,1.79356303,10.93154096,78.43970371,-23.83780647,0.2473500442,-0.1396883009,-29.45512622
10m,28539980,28.539980,1.79420438,10.92651784,78.50932895,-23.81666424,0.2476863173,-0.1394264722,-29.37583561
10m,28543635,28.543635,1.79514865,10.91913168,78.55350743,-23.83372397,0.2479634587,-0.1394270114,-29.34854908
10m,28547290,28.547290,1.79868692,10.89155491,78.67672329,-23.93267313,0.2488430932,-0.1397081947,-29.31119913
10m,28550945,28.550945,1.80088855,10.87447486,78.76701735,-23.98293415,0.2494400065,-0.1397922486,-29.26733116
10m,28554600,28.554600,1.80462073,10.84565845,78.90318747,-24.08208080,0.2503875917,-0.1400448425,-29.21881885
10m,28558255,28.558255,1.80536603,10.83992450,78.96904615,-24.06981773,0.2507188799,-0.1398402215,-29.15090099
10m,28561910,28.561910,1.80733436,10.82481413,79.03434137,-24.12749710,0.2511933550,-0.1400156731,-29.13538197
10m,28565565,28.565565,1.81146035,10.79329319,79.16446843,-24.25391717,0.2521617694,-0.1404256660,-29.11287477
10m,28569220,28.569220,1.81441600,10.77083991,79.26824720,-24.33567141,0.2528928620,-0.1406482583,-29.08095145
10m,28572875,28.572875,1.81863557,10.73896638,79.39791458,-24.46758281,0.2538674233,-0.1410846587,-29.06274392
10m,28576530,28.576530,1.81957232,10.73191909,79.46296973,-24.46689997,0.2542150527,-0.1409441305,-29.00524542
10m,28580185,28.580185,1.82279576,10.70774821,79.55975999,-24.56948436,0.2549494102,-0.1412900797,-28.99472442
10m,28583840,28.583840,1.82716556,10.67517593,79.67907045,-24.71819901,0.2559004489,-0.1418332251,-28.99748051
10m,28587495,28.587495,1.83100189,10.64676296,79.79941421,-24.83578547,0.2567900781,-0.1422055892,-28.97687187
10m,28591150,28.591150,1.83514394,10.61627555,79.91890038,-24.97117476,0.2577114868,-0.1426722065,-28.96944587
10m,28594805,28.594805,1.83646750,10.60657484,79.97747656,-24.99772899,0.2580783861,-0.1426889945,-28.93777309
10m,28598460,28.598460,1.84116727,10.57228873,80.09852773,-25.16298362,0.2590694808,-0.1433069447,-28.94962571
10m,28602115,28.602115,1.84518330,10.54318691,80.19834843,-25.30688894,0.2599022906,-0.1438541330,-28.96422675
10m,28605770,28.605770,1.85005381,10.50813283,80.32459470,-25.47690046,0.2609291444,-0.1444795179,-28.97381170
10m,28609425,28.609425,1.85368063,10.48219883,80.43627738,-25.58907227,0.2617548447,-0.1448294065,-28.95583096
10m,28613080,28.613080,1.85628038,10.46369689,80.50175192,-25.68113965,0.2622946944,-0.1451713307,-28.96305936
10m,28616735,28.616735,1.86166846,10.42558243,80.61539727,-25.88924943,0.2633349256,-0.1460142239,-29.00753760
10m,28620390,28.620390,1.86613750,10.39420361,80.72360923,-26.05032208,0.2642452883,-0.1466196300,-29.02422298
10m,28624045,28.624045,1.87162542,10.35595806,80.84243065,-26.25878725,0.2653125972,-0.1474445263,-29.06263001
10m,28627700,28.627700,1.87504472,10.33228713,80.95444970,-26.35852008,0.2661083403,-0.1477177606,-29.03482286
10m,28631355,28.631355,1.87878204,10.30655222,81.02297053,-26.50974396,0.2667904617,-0.1483495379,-29.07636273
10m,28635010,28.635010,1.88445457,10.26776345,81.12031060,-26.74373535,0.2678018528,-0.1493415733,-29.14652802
10m,28638665,28.638665,1.88952823,10.23334413,81.22344366,-26.93986881,0.2687606919,-0.1501217350,-29.18642771
10m,28642320,28.642320,1.89530407,10.19447243,81.32097800,-27.17766687,0.2697828234,-0.1511228402,-29.25601380
10m,28645975,28.645975,1.89852748,10.17292117,81.41213238,-27.28203534,0.2704780367,-0.1514536263,-29.24655667
10m,28649630,28.649630,1.90361596,10.13910560,81.48387532,-27.50123079,0.2713284672,-0.1524092893,-29.32357853
10m,28653285,28.653285,1.90968039,10.09912908,81.57221167,-27.75918828,0.2723508148,-0.1535198845,-29.40927437
10m,28656940,28.656940,1.91557784,10.06058738,81.66560962,-28.00335596,0.2733694305,-0.1545437305,-29.48074531
10m,28660595,28.660595,1.92119313,10.02419162,81.75470317,-28.23479645,0.2743388705,-0.1555078779,-29.54655710
10m,28664250,28.664250,1.92483345,10.00075223,81.82708502,-28.37369221,0.2750159703,-0.1560413303,-29.57014603
10m,28667905,28.667905,1.93110502,9.96065421,81.90039282,-28.64954379,0.2760088891,-0.1572551422,-29.67218313
10m,28671560,28.671560,1.93712907,9.92247241,81.96896697,-28.91444508,0.2769558014,-0.1584192273,-29.76963580
10m,28675215,28.675215,1.94351644,9.88233986,82.04245279,-29.19330653,0.2779617086,-0.1596356681,-29.86910134
10m,28678870,28.678870,1.94913475,9.84733486,82.13333773,-29.41903900,0.2789330990,-0.1605430972,-29.92306518
10m,28682525,28.682525,1.95352527,9.82016967,82.18456450,-29.60865249,0.2796258279,-0.1613600545,-29.98739810
10m,28686180,28.686180,1.96041689,9.77786167,82.22655704,-29.93125577,0.2805853654,-0.1628491576,-30.13048409
10m,28689835,28.689835,1.96642557,9.74130087,82.27678369,-30.20146580,0.2814666725,-0.1640556952,-30.23620301
10m,28693490,28.693490,1.97348946,9.69870298,82.32965632,-30.52136292,0.2824818652,-0.1654929969,-30.36405519
10m,28697145,28.697145,1.97890336,9.66633189,82.40670281,-30.74103028,0.2833795690,-0.1663786644,-30.41817537
10m,28700800,28.700800,1.98409750,9.63549758,82.43449985,-30.98124860,0.2840888671,-0.1674776649,-30.52043889
10m,28704455,28.704455,1.99145423,9.59219387,82.45724101,-31.33004225,0.2850387474,-0.1691094128,-30.68005004
10m,28708110,28.708110,1.99794318,9.55435165,82.49228325,-31.62590875,0.2859253858,-0.1704496144,-30.80057309
10m,28711765,28.711765,2.00513366,9.51279952,82.51357524,-31.96255989,0.2868503004,-0.1720132443,-30.94951758
10m,28715420,28.715420,2.01050570,9.48201373,82.56396970,-32.19116312,0.2876534393,-0.1729826316,-31.02092422
10m,28719075,28.719075,2.01682743,9.44606429,82.57098521,-32.49084678,0.2884280567,-0.1743939290,-31.15865997
10m,28722730,28.722730,2.02429917,9.40395856,82.56791294,-32.84916086,0.2893065648,-0.1761035718,-31.32925985
10m,28726385,28.726385,2.03144840,9.36405348,82.56331267,-33.19012021,0.2901416926,-0.1777285289,-31.48987352
10m,28730040,28.730040,2.03852962,9.32489172,82.57621583,-33.51504718,0.2910253369,-0.1792276174,-31.62679062
10m,28733695,28.733695,2.04425997,9.29346213,82.59139907,-33.77359880,0.2917555561,-0.1804035848,-31.73008225
10m,28737350,28.737350,2.05155430,9.25378797,82.56578190,-34.12586652,0.2925395809,-0.1821186394,-31.90406356
10m,28741005,28.741005,2.05895410,9.21391648,82.53048289,-34.48518271,0.2933048122,-0.1838860928,-32.08546505
